Date,NAV,Cash_NAV,Apple_NAV,Lockheed_martin_NAV,Nvidia_NAV,Procter_gamble_NAV,Johnson_johnson_NAV,Toyota_NAV,Nestle_NAV,X_steel_NAV,10y_treasury_NAV,Lqd_etf_NAV,10y_tips_NAV,1y_eur_zcb_NAV,High_yield_corp_debt_NAV,5y_green_bond_NAV,30y_revenue_bond_NAV,Sp500_futures_1m_NAV,Vix_futures_NAV,Crude_oil_futures_NAV,Gold_futures_NAV,Soybean_futures_NAV,Costco_itm_call_NAV,Eurusd_atm_call_NAV,Xom_itm_put_NAV,Usdjpy_atm_put_NAV,Nikkei_asian_put_NAV,Ford_cds_NAV,Spx_knockout_call_NAV,Gbpusd_6m_forward_NAV,Usdinr_3m_forward_NAV
2016-04-05,21447426.971721906,660273.1950637022,5245803.0487568285,1162430.347101075,971605.1296738321,412555.0931310851,481823.9189937396,309496.1431464208,779906.1292949985,73330.3703038018,622013.3479347044,705448.53487852,572643.7591254701,433915.9793965531,697469.9717980652,445627.35464959417,890046.9558898266,679913.4453464707,334204.9333925931,255504.203618655,1146030.3154419241,506571.5677284888,1012250.4941531805,231794.80529270292,657105.5093631127,327507.9231600562,633979.9774174257,309312.8642746597,124196.8477358598,394415.37156015966,370249.4340984012
2016-04-06,21575898.225265723,660317.8647122184,5300741.118008913,1167634.0198091294,972964.0670898816,415779.7473272412,483902.54366942606,311909.68349686696,792026.2425958994,75858.99617596454,620481.5773636656,704856.9132359298,571266.0244069096,433666.0285059854,700275.8071419336,445041.4837996117,883429.6482842137,687096.0407425602,313793.6469869474,268742.01952184667,1140524.3512767171,508387.77228661,1011798.9937262002,231884.4403969999,659652.1597486464,323512.6809395605,658381.4493925979,309175.23708008556,157852.0156543576,396537.3208573941,368408.33103140583
2016-04-07,21432664.142972626,660362.537382783,5185133.993210335,1166861.1182399925,962908.0230017309,412952.0906035434,483239.1141721742,308022.94596024806,793501.7845968208,72291.83559806166,623549.3318401204,706749.7478563461,573599.5549421787,434563.01297579316,698423.2120456665,446346.93616393005,893690.7794634533,678897.8033786372,349636.6871213277,265250.04926576803,1153304.0612074423,506424.6634394767,976140.7110325928,235255.05389508294,647846.1569987952,348562.19752664823,654667.9427667026,310010.83279431367,119518.7330979937,396898.1897401859,368055.0426544856
2016-04-08,21376476.52577978,660407.2130756003,5190865.380633716,1165933.4364905525,969158.8305492352,412753.5431082159,482487.2187720198,315514.35728820076,806801.7363515673,74549.55791159267,622524.8738113205,705152.7240572249,572683.2382624565,433407.3775094129,700942.492855051,445970.28934511397,888725.783775083,680824.7814836453,290217.4876747995,282758.66152217344,1159180.0589737976,513279.861013384,969529.877009547,219613.00465843975,649117.9589439834,324758.74002077023,641340.6088674959,309942.5386821966,122811.84864045137,398497.67747422564,366725.3670185017
2016-04-11,21199060.585100636,660541.258289614,5208063.545792942,1157432.415949486,975137.9969030387,410421.9870595556,481912.3848966421,308524.49647209985,794414.4660348238,78252.19096411583,621309.9871887765,705093.4029072082,571305.1607880245,434474.73745364044,702002.3919327843,446014.5324293744,887161.161334055,679061.5624717391,294810.03411034204,287302.82311353815,1172569.1968631044,519707.9391094702,943056.9131306335,209943.430416949,640041.947963384,314148.56407509977,510320.72854346177,309476.2792114315,111517.13302467806,397051.13726255944,367990.7794080653
2016-04-12,21327158.865199562,660585.9460734873,5275899.234516908,1164284.8125733447,974050.832763024,410918.03894356353,484698.4343067677,318397.9937615881,798978.1256208526,79561.66136764496,618409.8699557354,702313.6250283512,569007.727896576,434869.87124847405,706004.3449821478,444798.45809883164,878906.5467299494,685658.5855954186,322493.5093764025,300183.1657066316,1175086.9008818374,524183.3874931545,947822.9842500156,202443.72695232445,642370.8529939756,293144.5010000345,499332.94717901293,309104.6735299889,139276.40278295957,394998.3739658677,369373.3296246848
2016-04-13,21516145.51084462,660630.6368806357,5352333.607841746,1166345.8169765074,998510.9126479732,409082.4860517442,485892.78882711474,326798.3843447875,802020.6996740232,85883.23975658289,619374.8966349635,704738.8213020416,569481.7352645474,433813.2404876243,710952.7978523562,444842.5849299923,884043.3292483137,692578.0654490571,339769.2453291581,297260.52840998623,1163328.8627229251,535097.298220413,951160.2135014669,196183.9204875477,640758.1104718437,289164.25530555466,499991.15607122134,308634.5331014124,183918.10828280123,394318.9753545056,369236.2594157747
2016-04-14,21416008.785009276,660675.330711264,5355200.902919086,1161502.765350232,1001228.7219938727,410182.8043639423,485759.89547927206,328992.4378891389,814081.9547269254,85205.90976356197,617927.9849016627,704265.4138345822,568111.8416686119,429758.6804906997,714423.246346262,444048.5886653782,879150.7083429442,692732.0454436805,446040.6197351716,295405.71390512615,1142986.724184412,530754.6623993329,943334.90127077,182200.38258350836,640209.1245755219,294312.7820006973,333239.6834370323,308551.49373511755,181816.64752995057,395817.37934336637,368089.43741814984
2016-04-15,21539176.77231066,660720.0275655766,5247714.1783794705,1163408.8902280808,1009110.4400218647,411633.1995908081,487263.55661725515,324980.3655143714,815386.0159145043,86876.64000304256,619858.0390389026,707223.0940829471,569968.7069801452,429441.0441041414,714018.7322297472,444930.8518826873,887654.1464217573,691058.7230044181,443744.23441421293,287287.0042407767,1150542.8330676425,535229.943296435,950697.5400136929,173004.2018009602,632600.6440693721,299625.7047148362,548904.68598467,308897.1196623608,173189.74318397677,396723.82119505905,367482.6450869431
2016-04-18,21367535.299948335,660854.136272666,5134495.667387658,1170261.2868519395,1004762.0520662152,414284.1368657044,490580.3150032454,323977.2946506293,819949.5241158103,87283.04350154144,618892.1737371018,707991.7619253984,569519.5486950761,430565.7991522616,714196.8971309911,444555.61986852856,884411.7401865685,695689.99619558,391114.4190342117,283146.79316580226,1151004.6251396558,534239.2174231405,942498.7706736102,157805.38951968338,628501.1519599867,286660.7224441244,540765.4380671966,308161.5669858244,207805.51126251344,396164.42522222176,367396.27544345026
2016-04-19,21365049.278651293,660898.8452237616,5107265.172189041,1167015.2997358886,986824.3554362714,416534.861058296,498319.5907869905,328177.5200824262,835488.0570314822,90488.95344675977,618409.8699557354,709293.219546026,570455.8176948347,430922.6657420513,719204.1237794867,444180.75921219215,881185.3614905451,697873.3289096742,381781.0837974719,292395.9533707361,1169104.1235115626,551730.8327617788,940501.6131279608,149588.0720518941,626995.83226331,274807.04610041366,517340.516608823,307729.1487373121,227913.2129747708,393906.30429533235,368717.7377284619
2016-04-20,21315624.47649215,660943.5571995645,5117776.18559916,1167376.3195048815,990629.3278122501,407882.2363028528,502299.7354494574,328647.67656481813,827555.8586340869,89540.74287918209,615524.8269454333,707341.4306596369,568622.1663512846,432832.1883099826,723932.5841399782,442970.50607793964,871359.4637564068,698439.4725179571,311241.06411011645,303549.5654925836,1169289.0840396793,565303.2951061465,930554.1610773915,144757.36224140887,626532.7511846063,271548.40505364636,538207.6846348357,307351.21745079156,231879.041048813,391995.84390068543,369740.7224465811
2016-04-21,21221297.295991927,660988.2722002793,5062361.035392074,1164748.3537790687,989542.3623507038,404130.9563202435,502255.52410839376,330497.05926473276,816472.447746768,88773.1254646971,614087.9320736084,707045.5586776414,568173.9433474737,430725.6529905056,724721.0789311749,442388.7433709234,866561.75279137,694840.4143811876,316946.06466378336,307461.6368290064,1165368.7531796258,570337.99681134,918623.302914865,132031.224282562,622332.1679134358,274481.22126208607,582876.3385873734,307323.25065436494,192405.13960726734,392956.2261503363,369839.7599450346
2016-04-22,21094628.63805654,661032.9902261106,5048507.649494311,1168664.3223403112,985737.5231669942,404880.9784135912,501149.8515381798,336797.24663238565,803650.6250051482,88321.54149058316,613609.7981141257,707814.3488414935,567726.0331410915,430239.9422828683,724904.9539971739,442016.01031970617,865050.5384188907,694907.8446649623,293108.5314770119,311373.60033530137,1146426.3950987805,552559.2657969963,905921.9373879135,126226.82670588058,622938.6510878811,283632.6533260461,553876.2057256756,307379.3746093818,184758.39325763466,393262.7545243256,368151.8506357834
2016-04-25,21049767.450240478,661167.1624563505,5019844.309014962,1165933.436490553,990629.3278122501,407181.79011051555,501990.256062012,336452.5456675157,803107.3333966549,82406.33899034331,612654.7743789176,706158.1262137563,567278.4362330294,428019.517725604,724169.2038547081,441851.69766007824,861919.3778375558,693750.0168186019,338335.61980985245,303599.8626223875,1155938.7200421626,559685.7032688827,907610.3329746298,111194.29970883201,612782.7646120164,278204.2942591357,548353.766645707,307267.1949975175,163982.3534416769,390911.03719670046,367387.84993756755
2016-04-26,21067564.388430372,661211.8925846947,4984970.897741507,1196125.0702091008,991444.8485386933,397878.6849449442,499336.7974543019,336389.848048952,805389.2891232487,83490.06337496545,611225.3434659379,705862.1930710606,566831.1531138186,429338.47057707305,726181.9035427712,441479.49891202134,855584.4099732722,695084.865650618,319792.40846882825,313563.65786719805,1159016.0833167778,570822.3290145299,911027.27743476,103942.40360016226,611136.0509052667,279260.3714081852,573815.6673381542,306901.6121827808,173263.69987288423,390090.1204480564,367107.4762458016
2016-04-27,20806018.010179754,661256.6257391789,4673022.138661747,1203801.8284640692,1014002.2435571847,399579.2987086038,498717.5793547594,333412.0596471466,810170.1745482836,83625.54958220916,614566.4812747419,710358.0650938165,570529.0608399424,430491.9819876047,726697.1389733733,442981.5132540059,863782.8859196375,696266.6008163071,320788.6934449478,322743.987981587,1165545.7311890288,572581.8508606005,904916.8026576441,96427.8326508897,612592.6792275573,280235.60098259366,551644.3649056511,307028.0358909825,181312.94867081134,388490.7363373576,368447.5189574844
2016-04-28,20462740.483169287,661301.3619200077,4530184.921893674,1199010.3368983623,983834.7728143373,398929.0862659629,497435.10464106634,322723.5540710618,807888.3699419851,82903.06667518929,616004.6241876744,711008.7021630795,573787.7696000158,431643.6998142765,728736.4289774792,444070.5060355434,868800.3001793665,689867.9453324307,302497.5682753157,327723.368140713,1180752.6089842436,573081.7667225812,900228.3134140396,84981.92014148764,606721.0684069287,269306.7049612074,490116.27888350346,308061.6879810102,112999.43436195978,389135.63318749215,369003.57829729764
2016-04-29,20428840.610010587,661346.1011273861,4478113.347561144,1197258.4928614201,965625.7646415598,400729.7776478166,495666.0457943757,318774.14911536855,810278.8127206096,86289.58813184948,616484.8382169352,711777.4923269316,573799.7162990033,432623.6568113976,727391.1394966271,444114.5606492373,872206.9864292714,686384.6113411692,376079.59390871593,326935.5567991809,1202863.7677471435,575485.0307982911,878276.4716461087,81220.69825460088,606297.3921412423,274384.5454323194,485231.49930220563,309140.27639238857,77643.36379887813,387867.05910711054,368550.2735103024
2016-05-02,20509020.963146746,661480.3369108655,4473336.124147919,1201689.7626861483,978399.2873148075,404981.1048228149,498629.1998934076,321187.6894658146,815820.5684715939,91662.95600139437,614087.9320736084,710858.4422658636,570272.6170788676,436659.93611278135,730023.995010094,443322.1925935107,864142.8535635849,691873.9055741932,358788.90913090645,318806.0913562853,1207990.4894239828,584290.0526362058,888269.1039234754,60444.445051097224,602844.1489472335,266546.3906171414,548866.0601466986,308795.1107032177,98269.7490654843,388022.21920408256,368659.2889536664
2016-05-03,20536135.578422204,661525.0882264894,4546904.80271099,1209211.940758006,966713.1263501075,405631.3172654558,498363.8453488295,317990.50469827035,812017.5777177874,85567.15119297957,617446.5181860654,712103.8810936614,571677.9456501885,439037.87822327047,725627.1213391514,444831.2457695866,872449.2937425419,685900.386696744,441797.54987358773,310756.9271710113,1204256.7294706965,576588.8740800121,889233.7755074785,43930.01743669656,593144.9850082527,266891.26390282897,542970.4486475507,309153.58176862635,28618.508504322708,386877.55310458975,368915.7389764216
2016-05-04,20907627.145945635,661569.8425696866,4499612.054207412,1215961.1179157163,944699.0148289528,408132.1868082968,496285.2639505642,315388.9319701682,798652.26160952,85341.41432915485,618409.8699557354,710917.8245765809,572158.5213304091,438245.27533426206,723377.1229941963,445295.0219919926,875874.4533590646,681859.2725607982,453827.7697147694,311678.12462689116,1188020.5387066354,578824.0945529791,887729.2508193739,241424.2717973375,589190.9686538714,262130.5430578217,537014.7804513477,309332.43353057053,300000.0,388962.8059427782,367712.1137987563
2016-05-05,20917343.182646472,661614.5999406619,4481345.564993341,1226935.2246572827,950405.9439536502,406631.55789559725,499204.12021033594,317426.34708726703,789633.429489493,85567.15119297957,619858.0390389027,712341.2269345867,573568.7091896202,437822.9983794253,722658.9268364322,445969.575528994,882655.164115089,681730.0727954893,451342.2581559608,315518.15039394156,1186246.1424467992,566644.7597802444,864196.8789742811,240905.36758684492,586901.4986698509,261045.15854871046,530997.286213652,309318.6071756244,351525.86420902296,389771.87319978303,367560.6850526058
2016-05-06,20733729.06422774,661659.3603396203,4456354.268310648,1237857.4719960769,960190.4789304342,410782.88051122084,498584.94533156883,319589.0669220812,795283.8234128034,85296.21549519057,618409.8699557354,710799.1822765474,571265.3688382808,434511.9289902233,721012.0614537742,445383.3786498501,879439.3706492115,683929.7014772468,445153.00802438305,317934.2662658113,1206304.4951273664,579236.0130445418,854156.0722178333,218040.35068216076,586516.5428532249,248007.58909542553,351475.72794670187,309084.48141965293,369776.2417419498,390036.8954128333,367658.006855342
2016-05-09,20619398.37619892,661793.6597064424,4459718.673489504,1238166.9317045007,958831.6070005839,410732.9878516935,502918.9103848704,321626.51223866944,798326.4479716193,73479.72038943747,619374.8966349635,710087.4504771152,571282.0360965815,433801.6314489169,719687.8278323491,446058.0660336118,881228.8351153675,684547.9791083697,441021.1653879572,309236.3145170376,1180828.0876921427,574606.0065021649,860026.724229528,203597.8425385335,578468.5186279766,224686.10787799064,321392.9545128695,308974.0333715475,366003.78406072623,391191.41071354167,367701.2526823085
2016-05-10,20812707.08689676,661838.4322193816,4489997.120912602,1258981.5225381216,977312.3229631968,412533.5574475609,507120.2846357566,328553.615116284,807345.0279600599,75200.14364458992,619374.8966349635,711273.3235120948,572689.5589455682,433796.2065141399,721997.8824130651,446102.3178258771,881351.2280091336,693130.8533477046,351703.3677022638,317916.76082799456,1179240.3849760955,606788.7482978585,863997.615904233,192184.3191702318,583985.9862190892,227470.66542381057,318932.4128918852,308600.4746968535,504791.6523558546,391480.90510374843,367015.4986867404
2016-05-11,20633021.05481593,661883.2077613282,4446260.651645112,1245946.4113933926,980030.0657129618,410883.1043747784,505793.51213944907,308555.8905015596,812995.3715099387,74792.6877934751,621309.9871887764,712044.7434257457,573170.5577177341,433278.60600355366,724023.7287471,446146.5740082011,886502.2985039663,686535.5446120108,341499.6135296277,329088.43358859344,1189221.9937135468,603565.9521697575,848522.4912832839,182715.20507180702,578816.5326428455,231791.34424055295,339165.0071004755,308987.3657634011,391378.949617798,390803.61410972377,367311.6089454287
2016-05-12,20527414.33204008,661927.9863324872,4341966.086244664,1261969.9093485207,966713.1263501076,412183.48053289327,505174.38042481145,317771.138571549,813864.7288879188,67050.82000654144,620341.6013388872,710561.5917928206,572722.4888971341,435292.8301354852,725426.07652448,445350.14015729947,883268.2933456163,686453.4360747341,375042.9810558171,332429.56307766214,1185208.4692530558,600063.3198262048,844947.403065808,174451.60359909953,580947.6702395332,228876.26917788177,326703.64698750986,308890.8015656893,383048.15674429934,391049.84081864567,367716.4916629261
2016-05-13,20533302.748053413,661972.7679330634,4350616.041848351,1247440.8544682902,1113744.5198457013,406281.65149408294,502211.2695465549,312787.32904257654,807562.2034256348,63293.06242076719,622280.0573120458,711866.8410562379,573668.2464149966,433382.2934158464,724098.2637528448,445814.4849279801,891816.8508466147,680666.7086475358,369078.9979254156,328937.0042375467,1186699.6428457678,596140.9178279367,831064.6747361638,175999.22985653515,571545.0645852723,230891.23386769372,334911.08558266074,309152.75412848557,291605.0336407061,390920.78525656654,366852.8771635348
2016-05-16,20798836.40401656,662107.1309133457,4512105.898518471,1251820.3642352563,1146629.7333383132,408282.1327543661,506103.2076307709,316015.8173201685,809735.5211121163,64153.2740483434,620341.6013388872,709494.238816632,572755.0376865852,431077.039465509,727638.5053552007,445018.7539261936,885190.5859015344,686375.0644333957,314164.99854455714,339671.6370911254,1188094.2778203704,595848.8111293622,832006.2069453415,178054.15157280574,568661.1428373721,220069.4945553835,358636.52861075447,308696.8374690313,381303.44825762365,392730.7624533506,366054.1999343941
2016-05-17,20625336.498410936,662151.9246336408,4493362.727378217,1244400.9075973222,1149075.4375374403,403230.52534080885,503405.4512404466,315357.56810066965,802781.3180005995,63972.170812613695,619858.0390389026,709257.0152971075,572771.1712076245,431036.19554373674,729051.9792241872,444434.05405217485,885313.5290384649,679936.6001466013,320361.96083278576,343866.5329433422,1190705.0043159735,604660.6623425883,817913.3155720484,167566.31200668702,565017.5511925395,214540.19152929363,345526.32326461887,309042.1127964751,279671.26955128135,390880.9750678941,366187.6728048577
2016-05-18,20711244.457873687,662196.721384378,4544788.981805454,1244658.4079043774,1178427.4530400438,399379.3139215064,502343.99001129624,318241.29505394096,801151.443307334,59988.079017988166,614566.4812747418,703206.8672778221,567704.1839339909,431046.80667541403,732289.9049973433,441972.6039628619,872135.1094129054,680110.1040336476,390678.2209452052,343007.64186068956,1188370.8551413747,601857.8380833869,803397.7954220538,172181.31023119757,561015.8364636081,208370.75867591833,342118.71352115617,308973.41002917,280114.6067112781,390724.62913593295,366225.0946376731
2016-05-19,20630018.258925896,662241.5211657624,4527487.069153536,1230799.1344721464,1183591.4294282065,401080.02507563744,499071.48618714476,312223.0809516892,793653.8982138921,60938.81238895021,615524.826945433,704867.5543160528,566342.235263636,427491.2298902232,728478.1284177473,442641.3860601507,877213.5569385227,677619.2759632579,430024.75961708423,342789.397350795,1170175.6166362287,599754.7193375019,809676.6895127347,164480.42594653534,562434.3276769231,207115.83705078062,330313.1371179461,309083.6715512532,240119.10038390296,388114.5912819853,364671.3346302372
2016-05-20,20700060.55869024,662286.3239779992,4576509.086745706,1236878.8288704755,1204790.2177914511,400229.5111512448,501699.2736935922,315357.56810066977,796261.7180840321,60486.07959656382,615524.826945433,705342.4294800045,566357.913804146,426840.0061349755,730820.8323965017,442685.2988960694,878996.4037874048,681738.7000557253,412997.7699815608,340011.5156402261,1168494.6731473017,601289.8738614693,807595.8752771725,155098.3064841338,557167.7370713616,194379.49146850954,322614.71130128123,308821.2748243034,277752.0274576461,388025.3444312548,363006.9382320233
2016-05-23,20685004.447638936,662420.7506018734,4634666.554104171,1234045.0222431864,1206692.6373833062,401129.8202808307,499561.39803660905,312035.0484949769,799195.4523389358,62568.6817133749,616004.6241876743,705342.4294800045,565915.0373673682,427423.69241468876,731320.9580840116,442729.21608842025,879118.4866212643,680418.2790571606,436840.55032239907,342347.20858483174,1167276.9233176832,592461.9686876454,795889.0760533395,137730.49774846097,548342.6670460571,182981.1841199918,324320.3912312578,308710.61762019416,234176.37103387766,390050.8250753672,363288.0782999819
2016-05-24,20890253.819431487,662465.5655395696,4705318.668031633,1241515.5409094647,1235984.1858154729,404981.1048228149,501922.0158958542,315451.6295492038,803867.9517232315,61346.286598414255,615045.4461032994,704156.1284002806,565472.4524056822,427213.879224982,733977.968709134,442148.01610519836,875921.8221790424,689774.6155290692,407031.1456025078,346187.4201287916,1146562.7852397969,590358.9860093844,797031.1062768899,131638.00211311274,545912.1407979085,179007.18185925734,310323.2600731057,308350.086478301,387916.03399185,390214.6351653174,363157.7581529166
2016-05-25,21027226.747188393,662510.3835091435,4787984.741612667,1240845.9588050728,1230807.3763521533,407531.8914206981,504861.7029265789,321657.8761081679,803867.9517232315,64651.27920446021,614566.4812747418,705401.4449066776,566404.4158002617,424249.91526247095,736960.8147575868,442400.1627334618,872740.9309468569,694626.0157371208,333660.6969883943,352875.6318817201,1141523.0024688323,607566.0540607221,806075.9401071453,121252.95095492975,546692.8695526756,171576.59999605574,310472.97160141525,307904.4516478061,495649.5745560434,387803.1076549103,362103.552636393
2016-05-26,21087565.140568215,662555.2045108001,4825954.973539904,1244452.467004306,1243886.5453154151,406231.5883214024,502857.3256516465,320560.7739163249,814081.9547269251,66779.15826254284,616484.8382169349,707418.1200858671,568257.8133180789,425055.2603894637,735918.4949672323,443487.2468654476,877822.9061745894,694513.6285604048,303784.51326560456,352301.1556708137,1138349.2268700814,604343.5828688709,832343.9300003609,119184.18023542281,541483.3605084423,165301.9982979646,335889.7393185576,308001.8801101123,480103.33597876003,386255.78078553715,363904.1568303987
2016-05-27,21200758.04668936,662600.0285447445,4823070.854147504,1245489.7511368336,1250698.6317457878,407281.9165197392,503569.9364825976,315294.870482106,814299.1805659314,65104.030403380435,615524.8269454328,706884.6576201449,567353.227939864,426299.8664276136,736102.0956155891,442696.38095621194,876286.8433347568,697528.4239786717,371927.85120016366,351228.32636876276,1132469.8638055194,608117.4447933837,825991.8372079282,111729.86880143873,540098.583297079,158741.23210324158,325221.70897373144,308015.9111406834,558527.0565275211,386854.4884729825,365748.35115001735
2016-05-31,20725726.706748936,662779.355007504,4799521.21918227,1225465.913255758,1273042.338636931,405331.2304646496,501922.01589585416,324134.0235182375,802998.5943452514,65511.49083203641,616004.6241876743,708129.9741265418,565989.474457277,424578.81331628154,739726.3227523008,443157.5480334848,878066.7632398155,696940.6139630707,358545.32829232584,349571.30753603985,1133396.6355759383,603623.3025056173,812805.6202958669,77794.98334153464,524161.6007046547,152932.61552540166,0.16010512762207837,307890.388923858,519514.2641621291,387392.2101436604,364797.97442184336
2016-06-01,20708397.73057365,662824.1942059651,4732234.312691602,1235062.7589376818,1275494.6580521048,409082.5347789112,502322.89997233724,323883.29352201766,806910.4248973248,63700.53667841586,615524.8269454328,708629.8620129862,565729.4760508054,424129.03866985394,738663.7333574614,442784.2219356859,879851.3441432544,697789.8318234732,349128.8253014864,348925.89344327984,1130689.4009511194,615512.4579135288,830806.1516493862,66255.48890857596,523049.7859625331,154282.61287018054,0.16010512762207837,308846.8577574781,541819.5555953789,390181.4401102627,364281.1513299994
2016-06-02,20738652.31211232,662869.0364379452,4696666.710983401,1233765.979754857,1284486.89326468,409882.5713816349,509939.2224501569,325419.1882872261,809409.6065951387,67322.45418892389,617446.518186065,710056.9337725393,567578.7404672625,426142.7840235501,739179.1693249764,443454.3143335316,888351.0112795644,699796.719095813,325754.0674107468,350060.1910595541,1128728.6003976346,640414.0141153495,822546.3653424763,43724.30120792941,516535.8070546341,148926.16023780996,0.16010512762207837,308653.08347754646,606923.2417429001,391359.770649291,363258.6954840551
2016-06-03,20734138.228218086,662913.8817036494,4706280.041862484,1239420.4284883416,1266502.8201964665,412483.51860653266,511141.7450739267,324416.17774340656,817993.835784644,69178.70369034985,622280.0573120454,715766.9939901122,571283.2049170804,424735.4040211895,736594.204710639,446223.6431382734,898669.3046237528,697791.5513305602,402413.54635461885,346139.7694604995,1156996.474777738,633553.5982371218,820887.891248029,228839.9077410431,513099.0331644104,143925.95720006904,0.16010512762207837,309025.66655510734,300000.0,391621.99206701934,363958.71411385125
2016-06-06,20753464.161670614,663048.4357051597,4740403.180250894,1241910.5680442355,1259963.1696736685,413984.09879206517,515640.2385335091,330810.5170394775,821579.5501937986,72483.70087393693,621309.987188776,714042.2768287279,571296.8468723318,432309.8527783833,739585.5567228912,445847.3484064804,893676.650200926,701314.4484392334,453507.9177223956,353742.79687056935,1161190.1394436352,637038.5016085617,815801.1671232606,235818.507841039,511295.37373404135,142435.6857918794,0.16010512762207837,308693.9369243625,197165.1742321543,392029.27651570435,365539.09721338586
2016-06-07,20865835.75531199,663093.2931078131,4759629.842009058,1242429.360108394,1262415.3570065086,411733.325936169,515462.1398800633,330653.7278519465,828968.356235837,72121.51280901137,621794.8115205342,715112.9934029618,573165.7387651927,432784.96970369,742286.5482408146,446312.1840064527,895502.5248536703,702253.5636506381,516335.17537830415,358507.60185505584,1161001.9965102978,638713.1268124062,815427.7961661764,230185.11851296853,516566.47096009005,142435.6857918794,0.16010512762207837,308305.419704321,205469.7944900635,390610.129678556,366557.0302579832
2016-06-08,20911809.773304738,663138.153545217,4755304.062999352,1246994.4659629718,1258328.1579812185,413383.8764632855,515773.9962402112,331155.24820383696,830163.7792510901,80135.0101526017,622280.0573120454,717491.8335530553,574575.1176223254,432543.9804394184,745630.2375178467,446356.4610088343,900758.7457772746,704613.069802978,478547.70769263816,364696.0134638173,1175368.3215211057,659136.2446302199,817173.6725390082,231916.48521569293,514702.91260225076,142435.6857918794,0.16010512762207837,308333.19711204455,225068.49613279977,389043.79425682273,366760.82840777125
2016-06-09,20982872.939558495,663183.0170175767,4789428.001545549,1248498.6821032998,1291026.0143482068,415984.6775066822,521118.68535434577,327550.6045724645,822557.3943593816,78957.88282383032,623738.3273659128,718503.1677364141,574588.610718565,434437.6257446426,744570.1351861552,446611.2559748231,906055.4832874532,703436.4035568804,465298.7917393003,359921.47741085617,1185069.5985027137,658152.3422745868,818761.0886625672,249018.71671156728,511897.00025577634,142435.6857918794,0.16010512762207837,308513.4996088987,215927.54176346285,389506.75913494383,368124.30839462817
2016-06-10,20788484.17752787,663227.8835250976,4750015.708872037,1248032.3481263204,1258873.2939610353,416134.696575433,521163.458565488,323475.7742987388,808866.2141075683,78188.22512698187,625688.6116930154,719335.9881035776,574602.029563071,430921.8736963634,741003.4197898167,447709.9327763802,913139.1507883988,697014.3854445328,387871.5908448004,349309.79417089024,1188053.5704320257,659407.0514446703,821312.0156275698,273965.47863326425,506093.0852853862,142435.6857918794,0.16010512762207837,308762.51436730515,176486.39029950593,390519.4757283701,366874.3697832168
2016-06-13,20707314.48096925,663362.5012606806,4678403.424500633,1234388.5893159846,1274949.786236955,412983.7607075895,520183.33237777825,318742.8455657927,798326.4479716194,77418.5674301334,626666.2999136494,718265.3938507444,573219.4331158946,428037.67021876806,738386.5999681588,448388.39400233567,915016.7134205289,691459.8468775991,437659.93359501526,347942.9006535671,1198311.395938921,654216.8671549152,817844.8589409176,262908.05153085035,504400.34025598934,142435.6857918794,0.16010512762207837,309189.97328635625,152670.8957496656,395752.4227018069,365781.38852939324
2016-06-14,20656986.80573106,663407.3799108996,4684170.461998677,1243466.743585932,1277401.8414874615,416884.9379729636,521653.1542544301,316830.7652868425,789742.1180352508,73977.74852962929,626666.2999136494,716658.8908644909,572304.0808639115,430009.064482496,734843.7720395678,448221.3939476575,915143.7990751707,690250.3804152042,380481.6866021455,345162.0135793051,1199429.2756929696,654492.2089231552,822138.7275557,277267.26983915525,502186.03257195326,142435.6857918794,0.16010512762207837,309437.49023772194,142251.37243117875,395400.21422442846,364671.83551210543
2016-06-15,20596008.955480974,663452.2615973065,4668789.692492582,1242170.2630917253,1290481.5398899945,414884.3105311795,518490.9411253195,321219.0533353131,789850.8065810085,79863.33925352084,627645.6897188526,719335.9881035776,574176.0994015099,427038.56073549803,735349.8417167565,449324.51787513617,915270.9023805977,687976.9469504297,386756.520511824,341740.54466045066,1199614.2941638138,646932.7215462441,816596.0769915901,237437.76882780148,499523.3406426275,142435.6857918794,0.16010512762207837,309134.5269910769,129565.72659162269,397037.1449184787,363913.68895812787
2016-06-16,20598625.736639205,663497.1463201067,4688496.640037202,1244348.848850943,1295658.6146279173,417185.07350093697,519515.36509564344,319683.1283706153,793327.9333234826,80904.65864618328,629117.9718287031,720406.2765529092,573258.9366954605,428938.5287352574,731217.4532681283,449369.09372016345,922448.4466332915,690176.1374828878,343645.1095939543,328923.42429479625,1209222.1719983162,634896.3251389045,824983.2331448885,238498.15964846394,504330.40490287164,142435.6857918794,0.16010512762207837,308927.5557209373,134508.15825972054,395607.8215013629,365097.27284815017
2016-06-17,20410568.84028205,663542.0340795057,4581799.04328875,1232365.2824228804,1273042.3386369306,415784.6196607655,514348.81785572984,323601.19961677137,795392.4110794836,81402.67300556702,626666.2999136494,718265.3938507445,570953.4001449128,428523.6801820589,734792.068590098,448778.0122276078,915525.1694390255,687958.0067818278,328555.3080036479,341517.6104220661,1205861.8502992645,648882.5501039708,822570.1337822806,224451.20815216057,500660.65079408494,142435.6857918794,0.16010512762207837,308650.9830181667,116718.33882744094,393661.41737911315,363862.4928265343
