date,sp500_index,gold_spot_price,crude_oil_wti_spot,vix_index_level,exxonmobil_stock_price,costco_stock_price,eq_apple_price,eq_lockheed_martin_price,eq_nvidia_price,eq_procter_gamble_price,eq_johnson_johnson_price,eq_toyota_price,eq_nestle_price,eq_x_steel_price,lqd_corporate_bond_etf,10y_treasury_yield,fx_eurusd_rate,fx_usdjpy_rate,fx_gbpusd_rate,fed_funds_rate,factor_usd_index,factor_2y_treasury_yield,factor_5y_inflation_breakeven,factor_10y_2y_spread,factor_10y_inflation_breakeven,soybean_spot_usd,factor_GBP_sonia,high_yield_credit spread,1_year_euro_yield_curve,factor_dswp10,factor_dswp5,factor_corporate_yield,EUR-USD_IVOL,USD-JPY_IVOL,AA_Corp_bond_yield,30Y_treasury_yield,Basic_Loan_Rate_JPY,MIBOR ,Euro_STR,CPI,COST_IVOL_3MMA,XOM_IVOL_3MMA,COST_DIV_YIELD,XOM_DIV_YIELD,USD_INR,Real_10Y_yield
23-07-2012,1350.52002,1577.099976,88.13999939,18.62000084,51.05414581,69.39273834,18.17141914,59.8269043,0.297566742,44.7735672,47.56204605,52.97260284,43.00517273,16.77012444,77.97924805,1.47,1.212709188,78.44999695,1.560792923,0.14,83.70999908,0.22,1.75,1.25,2.15,16.985,0.4618,6.38,-0.055586,1.55,0.79,7.16,10.145,8.035,2.13,2.52,0.3,8.03,0.031,1.7,17.949,17.978,1.0541,2.3237,55.31800079,-0.68
24-07-2012,1338.310059,1576,88.5,20.46999931,50.67666626,69.16484833,18.08384132,60.43267822,0.29435724,44.51628876,47.031353,52.08056259,42.5688591,16.42750359,78.10242462,1.44,1.212415099,78.31099701,1.551831126,0.15,84.01000214,0.22,1.7,1.22,2.12,16.4925,0.4583,6.4,-0.047115,1.56,0.79,7.16,10.575,7.8875,2.11,2.47,0.3,8.02,0.028,1.7,17.903,17.9555,1.0576,2.341,55.96300125,-0.68
25-07-2012,1337.890015,1608,88.97000122,19.34000015,51.07211304,68.92221069,17.3029213,60.35696411,0.300088614,44.51628876,47.15703964,51.74515915,42.57613373,16.16603279,78.25146484,1.43,1.206185341,78.10700226,1.550147295,0.15,83.51999664,0.22,1.68,1.21,2.1,16.9425,0.4591,6.4,-0.036182,1.54,0.78,7.16,10.495,7.9625,2.11,2.46,0.3,8.03,0.029,1.7,17.852,17.8901,1.0613,2.3229,56.10800171,-0.67
26-07-2012,1360.02002,1615,89.38999939,17.53000069,51.83904266,70.5102005,17.30020905,60.95582581,0.301464111,44.89178467,48.00199509,52.88696289,43.76869965,16.46357727,78.37461853,1.45,1.2140342,78.10299683,1.548706889,0.14,82.80999756,0.23,1.71,1.22,2.11,16.439,0.4548,6.35,-0.051456,1.56,0.79,7.13,9.99,7.9225,2.12,2.49,0.3,8.01,0.027,1.7,17.765,17.7688,1.0374,2.2885,56.15800095,-0.66
27-07-2012,1385.969971,1617.900024,90.12999725,16.70000076,52.39626312,71.39241028,17.60957527,62.09166718,0.309029251,45.26031113,48.54666901,54.29994583,44.5758667,17.20289803,78.00518799,1.58,1.228048682,78.3239975,1.568627477,0.14,82.70999908,0.25,1.79,1.33,2.19,16.6165,0.4629,6.22,-0.056793,1.64,0.85,7.09,10.01,7.6975,2.16,2.63,0.3,8.03,0.026,1.7,17.673,17.6633,1.0246,2.2642,55.51800156,-0.61
30-07-2012,1385.300049,1619.699951,89.77999878,18.03000069,52.46216202,70.91453552,17.90659332,61.32068253,0.30559051,45.26727295,48.49779892,53.85749435,44.53223801,17.05864716,78.20610809,1.53,1.230466366,78.5,1.572821617,0.14,82.79000092,0.23,1.78,1.3,2.17,16.9065,0.4579,6.2,-0.080531,1.63,0.82,7.02,10.525,7.87,2.12,2.58,0.3,8.06,0.027,1.7,17.642,17.6,1.0315,2.2613,55.2480011,-0.64
31-07-2012,1379.319946,1610.5,88.05999756,18.93000031,52.03675842,70.7086792,18.37997055,61.45147324,0.310404748,44.87786102,48.33718109,54.59967422,44.81583405,18.61843681,78.60800171,1.51,1.225940943,78.10099792,1.571338773,0.13,82.63999939,0.23,1.83,1.28,2.2,16.696,0.4553,6.16,-0.087881,1.59,0.78,6.98,10.535,7.9725,2.1,2.56,0.3,8.06,0.026,1.4,17.646,17.5661,1.0345,2.2798,55.42300034,-0.69
01-08-2012,1375.319946,1603.699951,88.91000366,18.95999908,52.07270813,70.53224182,18.26109314,61.23804855,0.306966096,44.50934219,48.44892502,54.74238968,44.46679306,19.48399353,78.52018738,1.56,1.22940743,78.12000275,1.566784143,0.14,83.05999756,0.24,1.85,1.32,2.23,16.3875,0.4589,6.1,-0.097342,1.63,0.81,6.95,10.73,8.06,2.13,2.6,0.3,8.05,0.027,1.4,17.664,17.5562,1.0371,2.2782,55.64799881,-0.67
02-08-2012,1365,1587.400024,87.12999725,17.56999969,51.45557785,70.35581207,18.29058838,60.88699341,0.308112264,44.16166306,47.79948807,54.97076416,44.56132126,18.98809814,78.57222748,1.51,1.224140048,78.37999725,1.554484725,0.14,83.33000183,0.24,1.83,1.27,2.2,16.235,0.4434,6.13,-0.083248,1.63,0.82,6.95,10.325,7.945,2.1,2.55,0.3,8.05,0.024,1.4,17.679,17.572,1.0397,2.3055,55.4679985,-0.69
03-08-2012,1390.98999,1606,91.40000153,15.64000034,52.45617294,71.46591949,18.5286293,61.5340538,0.314531267,45.54540253,48.2673645,57.84666824,45.60118103,19.58318138,78.38367462,1.6,1.218026876,78.22000122,1.551590323,0.14,82.37999725,0.24,1.87,1.36,2.26,16.3575,0.4566,6.01,-0.061592,1.72,0.88,6.9,9.205,7.6125,2.16,2.65,0.3,8.05,0.026,1.4,17.621,17.4803,1.0236,2.2616,55.83800125,-0.66
06-08-2012,1394.22998,1612.900024,92.19999695,15.94999981,52.39626312,70.94396973,18.73477554,61.2587204,0.321179539,45.76095963,48.07181931,57.62545013,44.90309525,20.68315506,78.48771667,1.59,1.242853642,78.61000061,1.565410733,0.14,82.26999664,0.24,1.89,1.35,2.27,15.925,0.447,6,-0.073088,1.68,0.86,6.86,9.255,7.4925,2.13,2.65,0.3,8.03,0.024,1.4,17.573,17.3861,1.0311,2.2642,55.7480011,-0.68
07-08-2012,1401.349976,1609.699951,93.66999817,15.98999977,52.67784882,70.42932892,18.68541718,62.17426682,0.32438913,46.04605103,47.6877594,58.29626846,44.72130585,20.83642387,78.07806396,1.66,1.239003897,78.19999695,1.558797836,0.13,82.20999908,0.27,1.95,1.39,2.31,15.765,0.4562,5.91,-0.065311,1.78,0.91,6.84,9.015,7.5775,2.18,2.72,0.3,8.04,0.026,1.4,17.505,17.2205,1.0386,2.252,55.51800156,-0.65
08-08-2012,1402.219971,1612.900024,93.34999847,15.31999969,52.89354706,70.5067215,18.65382004,62.56662369,0.326223075,46.39373016,47.72966003,57.76104736,44.75765991,20.95389366,77.85697174,1.68,1.238696933,78.61000061,1.561621547,0.13,82.38999939,0.29,1.92,1.39,2.29,16,0.4489,5.89,-0.079441,1.76,0.91,6.83,9.1025,7.65,2.18,2.75,0.3,8.05,0.031,1.4,17.456,17.1077,1.0771,2.2429,55.06299973,-0.61
09-08-2012,1402.800049,1617.099976,93.36000061,15.27999973,53.18904114,70.31503296,18.7602005,62.32569122,0.337226957,46.4006958,47.7087059,58.20349884,45.40484619,21.16170692,77.80495453,1.69,1.237332821,78.40000153,1.567029715,0.13,82.63999939,0.29,1.92,1.4,2.27,16.5475,0.45,5.91,-0.079065,1.83,0.95,6.85,8.9375,7.535,2.19,2.78,0.3,8.05,0.038,1.4,17.398,16.9822,1.08,2.3583,55.41799927,-0.58
10-08-2012,1405.869995,1619.699951,92.87000275,14.73999977,53.33378601,70.26342773,18.78952789,62.66299438,0.335163802,46.4284935,47.93216324,58.15354156,45.04853058,21.15268326,78.02603912,1.65,1.22940743,78.61000061,1.56311059,0.13,82.55000305,0.27,1.9,1.38,2.25,16.7325,0.4422,5.98,-0.088927,1.77,0.91,6.89,8.8375,7.4375,2.16,2.74,0.3,8.1,0.03,1.4,17.339,16.838,1.0808,2.3519,55.26800156,-0.6
13-08-2012,1404.109985,1609.599976,92.73000336,13.69999981,53.15286255,70.5067215,19.04037285,62.72497559,0.339519471,46.22685242,47.80646515,57.79673004,45.07762146,20.65571022,77.86346436,1.65,1.227716923,78.25,1.566906929,0.13,82.44000244,0.27,1.9,1.38,2.23,16.2225,0.4526,5.96,-0.071246,1.75,0.9,6.88,9.02,7.4,2.16,2.74,0.3,8.09,0.027,1.4,17.321,16.7637,1.0771,2.3599,55.27799988,-0.58
14-08-2012,1403.930054,1599.400024,93.43000031,14.85000038,53.18904114,70.53623962,19.09144211,62.88326263,0.334476054,46.4006958,47.93216324,57.33285904,45.23031998,20.45692062,77.5123291,1.73,1.232741594,78.33000183,1.56788969,0.13,82.48000336,0.27,1.91,1.46,2.26,16.235,0.4446,5.92,-0.059199,1.81,0.93,6.88,9.035,7.535,2.2,2.82,0.3,8.07,0.025,1.4,17.294,16.7033,1.0766,2.3583,55.33800125,-0.53
15-08-2012,1405.530029,1603.699951,94.33000183,14.63000011,53.06843567,71.12606812,19.06545448,62.99345016,0.3319543,46.33811569,47.72966003,57.2400856,45.15760422,20.2129631,77.14821625,1.8,1.232589722,78.81500244,1.567643881,0.13,82.65000153,0.27,1.89,1.53,2.25,16.5975,0.4584,5.88,-0.05555,1.9,0.99,6.9,9.33,7.7325,2.25,2.9,0.3,8.07,0.027,1.4,17.264,16.657,1.0677,2.3636,55.64799881,-0.45
16-08-2012,1415.51001,1616.099976,95.59999847,14.28999996,53.47248459,71.13342285,19.23198318,63.36515427,0.338831723,46.58842468,47.62490082,58.7387085,45.01944351,20.53824425,76.92066956,1.83,1.228954077,78.98999786,1.568135381,0.13,82.36000061,0.29,1.9,1.54,2.25,16.5625,0.4562,5.89,-0.067284,1.93,1,6.93,9.15,8.0625,2.26,2.96,0.3,8.05,0.026,1.4,17.231,16.6004,1.0676,2.3458,55.64799881,-0.42
17-08-2012,1418.160034,1616.300049,96.01000214,13.44999981,53.30965424,70.88276672,19.58769989,63.60608292,0.33585161,46.58842468,47.34558868,58.92425156,44.81583405,20.41174507,77.02467346,1.81,1.235788465,79.25,1.573564053,0.13,82.59999847,0.29,1.86,1.52,2.24,16.71,0.4408,5.89,-0.058349,1.91,1,6.91,9.09,7.81,2.24,2.93,0.3,8.05,0.027,1.4,17.188,16.5179,1.0714,2.3529,55.61800003,-0.43
20-08-2012,1418.130005,1620.099976,95.97000122,14.02000046,53.03828049,70.79425812,20.102705,64.23938751,0.33585161,46.41459656,47.27574539,58.28198624,45.04125977,20.48403168,77.23927307,1.82,1.233258605,79.51000214,1.568873644,0.13,82.45999908,0.29,1.84,1.53,2.25,17.0375,0.445,5.86,-0.051898,1.91,0.99,6.88,9.265,7.8575,2.23,2.93,0.3,8.05,0.024,1.4,17.145,16.4162,1.0727,2.365,55.72800064,-0.43
21-08-2012,1413.170044,1639.900024,96.68000031,15.02000046,52.74277496,70.256073,19.8279705,64.56980133,0.334934652,46.4284935,47.33161163,58.44612885,45.0994339,20.65571022,77.36933899,1.8,1.235330462,79.33000183,1.57109189,0.13,81.91000366,0.31,1.86,1.49,2.25,17.535,0.4536,5.83,-0.059945,1.95,1.01,6.84,9.22,7.65,2.22,2.9,0.3,8.02,0.018,1.4,17.105,16.3221,1.0809,2.3782,55.4980011,-0.45
22-08-2012,1413.48999,1637.400024,97.26000214,15.10999966,52.90561295,70.43302155,20.21512413,64.0397644,0.335622281,46.48412704,47.31065369,58.8457489,45.36848831,20.57438469,77.81145477,1.71,1.247660637,79.24199677,1.577909231,0.13,81.48999786,0.26,1.88,1.45,2.26,17.48,0.4572,5.88,-0.0519,1.87,0.95,6.82,9.185,7.3675,2.17,2.82,0.3,8.04,0.018,1.4,17.067,16.2349,1.0782,2.3709,55.36299896,-0.55
23-08-2012,1402.079956,1669.599976,96.26999664,15.96000004,52.65232468,69.85055542,20.02653503,63.4683876,0.328057081,46.36592865,47.30368805,58.56030273,45.57209396,19.14673805,77.8699646,1.68,1.253446937,78.53900146,1.588360429,0.13,81.36000061,0.26,1.96,1.42,2.3,17.2725,0.4513,5.89,-0.052557,1.77,0.87,6.79,9.0475,7.245,2.14,2.79,0.3,8.03,0.023,1.4,17.046,16.1778,1.0872,2.3823,55.49300003,-0.62
24-08-2012,1411.130005,1669.800049,96.15000153,15.18000031,53.09859467,70.96387482,20.04437256,63.64049149,0.334705323,46.60233688,47.63485336,58.86003876,45.71752548,18.80338669,77.95449066,1.68,1.256123543,78.59999847,1.585791349,0.13,81.58999634,0.28,1.94,1.4,2.28,17.375,0.4463,5.87,-0.076335,1.76,0.88,6.8,9.08,7.275,2.16,2.79,0.3,8.01,0.022,1.4,17.033,16.1516,1.0701,2.3623,55.25799942,-0.6
27-08-2012,1410.439941,1672.400024,95.47000122,16.35000038,52.91164398,71.25138855,20.42094994,63.52349854,0.328974038,46.66492462,47.5573616,58.22490311,45.6739006,18.62267113,78.05206299,1.65,1.250437617,78.73000336,1.580303073,0.13,81.66000366,0.28,1.97,1.37,2.29,17.2975,0.4463,5.87,-0.060213,1.76,0.87,6.77,9.315,7.255,2.13,2.76,0.3,8.06,0.025,1.4,17.017,16.1163,1.0658,2.3706,55.4980011,-0.64
28-08-2012,1409.300049,1666.5,96.33000183,16.48999977,53.12874985,71.19976807,20.39434624,63.66114807,0.327598572,46.58147812,47.57144928,57.72536087,45.62300491,18.4600296,78.16256714,1.64,1.250156283,78.75,1.5792799,0.13,81.37000275,0.27,1.98,1.37,2.32,17.3045,0.4585,5.88,-0.04384,1.72,0.85,6.77,9.69,7.33,2.12,2.75,0.3,8.03,0.026,1.4,17.023,16.0938,1.0666,2.361,55.68799973,-0.68
29-08-2012,1410.48999,1659.800049,95.48999786,17.05999947,53.00813293,71.59792328,20.35414886,63.27566528,0.328286409,46.49803543,47.47280121,57.80385208,45.5939064,17.89981461,78.00000763,1.66,1.257228971,78.56999969,1.582604051,0.13,81.55000305,0.27,1.95,1.39,2.3,17.5915,0.4575,5.84,-0.042571,1.75,0.87,6.74,10.045,7.3725,2.13,2.77,0.3,8.03,0.017,1.4,17.031,16.101,1.0607,2.3663,55.6629982,-0.64
30-08-2012,1399.47998,1653.5,94.62000275,17.82999992,52.58600998,72.68913269,20.06401253,63.28263855,0.322096556,46.50498962,47.3600502,57.25436783,45.29577255,17.45705605,78.02603912,1.63,1.25313282,78.72000122,1.582779408,0.14,81.68000031,0.27,1.92,1.36,2.26,17.662,0.446,5.86,-0.063032,1.72,0.84,6.73,10.15,7.505,2.11,2.75,0.3,8.02,0.021,1.4,17.059,16.1423,1.0447,2.3853,55.6230011,-0.63
31-08-2012,1406.579956,1684.599976,96.47000122,17.46999931,52.6463089,72.15826416,20.10541916,63.42878723,0.321638048,46.72055435,47.5150795,56.81905365,45.31031418,17.57452202,78.56574249,1.57,1.251094699,78.52999878,1.579030514,0.13,81.25,0.22,1.95,1.35,2.25,17.581,0.4298,5.98,-0.053211,1.71,0.81,6.82,9.83,7.485,2.07,2.68,0.3,8.04,0.025,1.7,17.105,16.1803,1.0524,2.3826,55.62799835,-0.68
03-09-2012,1406.579956,1684.599976,96.47000122,17.46999931,52.6463089,72.15826416,20.10541916,63.42878723,0.321638048,46.72055435,47.5150795,56.81905365,45.31031418,17.57452202,78.56574249,1.57,1.251094699,78.52999878,1.579030514,0.13,81.25,0.22,1.95,1.35,2.25,17.581,0.4481,5.98,-0.042632,1.71,0.81,6.82,9.9175,7.27,2.07,2.68,0.3,8.01,0.023,1.7,17.105,16.1803,1.0524,2.3826,55.51800156,-0.68
04-09-2012,1404.939941,1692.900024,95.30000305,17.97999954,52.53775787,72.36470032,20.39948654,63.0042572,0.304444313,46.86657333,47.39528275,56.18393326,45.10670471,16.96913147,78.37984467,1.59,1.258653283,78.33899689,1.588057756,0.14,81.31999969,0.23,1.97,1.36,2.27,17.6825,0.4513,5.94,-0.047763,1.66,0.77,6.8,9.9675,7.2025,2.08,2.69,0.3,7.98,0.017,1.7,17.12,16.162,1.0494,2.3875,55.52799988,-0.68
05-09-2012,1403.439941,1690.800049,95.36000061,17.73999977,52.66439056,72.41631317,20.25622749,63.70019913,0.305361331,46.79007721,47.40233994,55.97696686,45.40484619,16.77937317,78.4123764,1.6,1.253446937,78.47000122,1.586546183,0.16,81.23999786,0.25,1.98,1.35,2.29,17.475,0.4465,5.91,-0.060524,1.67,0.78,6.77,10.005,7.15,2.09,2.7,0.3,7.71,0.022,1.7,17.127,16.0949,1.0487,2.3818,55.64799881,-0.69
06-09-2012,1432.119995,1702.599976,95.52999878,15.60000038,53.66545486,73.71395111,20.43877792,64.60492706,0.314760625,47.45067215,47.80397797,57.31858444,45.79751968,17.35765839,78.06668091,1.68,1.260239482,78.41999817,1.590583682,0.16,81.08000183,0.27,2.01,1.41,2.31,17.47,0.4432,5.8,-0.026272,1.78,0.85,6.72,9.1725,7.265,2.13,2.8,0.3,7.22,0.023,1.7,17.091,16.0373,1.0302,2.3373,55.90299988,-0.63
07-09-2012,1437.920044,1737.5,96.41999817,14.38000011,54.22630692,73.52222443,20.56480598,64.152565,0.307195365,47.64536285,47.83217621,58.28198624,45.51392365,18.87566948,78.22975159,1.67,1.263264298,78.88999939,1.593371511,0.15,80.25,0.25,2.03,1.42,2.35,17.365,0.423,5.74,-0.018762,1.72,0.78,6.64,8.44,7.125,2.11,2.81,0.3,7.58,0.02,1.7,17.073,15.9749,1.0329,2.3132,55.65800095,-0.68
10-09-2012,1429.079956,1728.699951,96.54000092,16.28000069,53.96096039,74.06046295,20.02986717,64.04819489,0.304444313,47.63841248,48.0435791,58.29626846,45.11397934,18.70398903,78.22325134,1.68,1.279590607,78.21900177,1.600819707,0.15,80.36000061,0.25,2.08,1.43,2.36,17.1875,0.4256,5.68,-0.013733,1.77,0.8,6.6,8.535,7.015,2.12,2.83,0.3,8.03,0.016,1.7,17.066,15.9283,1.0254,2.3245,55.35800171,-0.68
11-09-2012,1433.560059,1731.800049,97.16999817,16.40999985,54.04535675,73.37480164,19.96488571,64.19430542,0.308112264,47.46456528,48.05765915,58.01793671,45.68117523,19.5262394,78.28844452,1.7,1.276161313,78.22599792,1.599206805,0.15,79.86000061,0.25,2.11,1.45,2.38,17.015,0.4227,5.64,-0.007985,1.79,0.82,6.56,8.71,7.17,2.12,2.84,0.3,8.04,0.015,1.7,17.058,15.8859,1.035,2.3209,55.43799973,-0.68
12-09-2012,1436.560059,1730.599976,97.01000214,15.80000019,54.00315475,74.38485718,20.24292755,64.31960297,0.311550975,47.35331345,48.02243805,58.56745148,45.28850174,19.48106384,78.13193512,1.77,1.28518188,77.75,1.607200265,0.15,79.73999786,0.25,2.12,1.52,2.38,17.4575,0.4196,5.51,-0.016034,1.84,0.84,6.47,8.65,7.115,2.15,2.92,0.3,8.04,0.016,1.7,17.028,15.8104,1.0209,2.3227,55.33800125,-0.61
13-09-2012,1459.98999,1769.099976,98.30999756,14.05000019,55.01628494,75.75621796,20.64156532,64.81371307,0.313614339,47.91656113,48.61436081,59.18829727,45.68117523,20.18585205,78.54940033,1.75,1.290322661,77.83000183,1.610824704,0.15,79.26000214,0.24,2.23,1.51,2.47,17.4725,0.4193,5.5,-0.011198,1.82,0.81,6.43,8.415,7.35,2.13,2.95,0.3,8.03,0.018,1.7,16.981,15.7279,1.0024,2.28,55.20800018,-0.72
14-09-2012,1465.77002,1769.800049,99,14.51000023,55.6615448,75.33599854,20.89243126,64.38919067,0.317282259,48.09040451,48.24791336,59.35958481,45.63753891,20.19488525,78.0797348,1.88,1.299376369,77.64800262,1.615508795,0.16,78.84999847,0.27,2.39,1.61,2.64,17.39,0.4194,5.3,0.018975,1.92,0.85,6.31,8.705,7.205,2.15,3.09,0.3,8.05,0.01,1.7,16.94,15.6036,1.008,2.2535,55.41799927,-0.76
17-09-2012,1461.189941,1767.699951,96.62000275,14.59000015,55.42636871,75.38755798,21.14931107,64.17345428,0.308570683,48.15296555,48.09288406,58.09645462,45.79024887,19.25517082,78.34721375,1.85,1.311647534,78.33300018,1.622586489,0.16,79.01000214,0.25,2.31,1.6,2.59,16.69,0.415,5.32,0.006878,1.87,0.85,6.32,8.7875,7.6175,2.14,3.03,0.3,8.05,0.004,1.7,16.951,15.534,1.0073,2.2631,54.29800034,-0.74
18-09-2012,1459.319946,1768.400024,95.29000092,14.18000031,55.26959229,75.1958847,21.2136879,63.86722565,0.310634047,48.13212585,48.30428314,58.1035881,46.35744858,18.76724625,78.58856964,1.82,1.311011195,78.67299652,1.62469542,0.16,79.25,0.25,2.23,1.57,2.55,16.4,0.4184,5.33,0.000368,1.83,0.84,6.3,8.74,7.8525,2.12,3,0.3,8.05,0.015,1.7,16.953,15.483,1.0099,2.2695,54.00799942,-0.73
19-09-2012,1461.050049,1769,91.98000336,13.88000011,54.61826324,75.11478424,21.21943283,64.19430542,0.314301968,48.15990829,48.33953094,58.64593506,46.62650681,18.84856606,78.71901703,1.79,1.304631472,78.76999664,1.624431491,0.15,79.05999756,0.27,2.19,1.52,2.54,16.695,0.4211,5.34,-0.004205,1.81,0.83,6.3,8.44,7.47,2.11,2.97,0.3,8.05,0.005,1.7,16.943,15.4525,1.011,2.2966,54.01800156,-0.75
20-09-2012,1460.26001,1767.699951,91.87000275,14.06999969,55.19116211,75.67511749,21.11667252,63.456604,0.312009543,48.36852646,48.55091858,58.47466278,46.37926865,18.18896103,78.65380096,1.8,1.305823922,78.39700317,1.623113155,0.16,79.41000366,0.27,2.21,1.53,2.5,16.1875,0.4293,5.38,-0.01537,1.77,0.81,6.34,8.4675,7.4325,2.12,2.96,0.3,8.1,0.012,1.7,16.929,15.4017,1.0035,2.2727,54.01800156,-0.7
21-09-2012,1460.150024,1775.5,92.88999939,13.97999954,55.43239212,75.46868896,21.15868378,63.53316116,0.31338501,48.2711792,48.6636734,58.16065979,46.35744858,18.01727486,78.79729462,1.77,1.297353387,78.19999695,1.622191548,0.15,79.33000183,0.27,2.18,1.5,2.48,16.2175,0.4313,5.42,-0.011566,1.78,0.81,6.36,8.405,7.0875,2.1,2.95,0.3,8.1,0.01,1.7,16.918,15.3507,1.0063,2.2628,54.25799942,-0.71
24-09-2012,1456.890015,1762.099976,91.93000031,14.14999962,55.40824127,75.65299988,20.87760735,63.35916519,0.31315586,48.50759888,48.621418,57.44702911,46.27745819,17.70101929,78.91474152,1.74,1.296848655,78.08000183,1.623113155,0.16,79.51999664,0.27,2.15,1.47,2.47,16.1,0.4291,5.5,-0.01164,1.74,0.79,6.42,8.645,7.0625,2.08,2.91,0.3,8.1,0.01,1.7,16.911,15.2997,1.0038,2.2638,53.35800171,-0.73
25-09-2012,1441.589966,1763.800049,91.37000275,15.43000031,55.32384872,74.79039764,20.35626221,63.67929459,0.307424575,48.38939285,48.84687424,57.92132187,46.24110031,17.24923706,79.07118225,1.7,1.294163346,77.86399841,1.622586489,0.15,79.55000305,0.27,2.15,1.43,2.44,16.115,0.4311,5.56,-0.006425,1.76,0.82,6.46,8.795,7.1375,2.07,2.86,0.3,8.08,0.007,1.7,16.91,15.2698,1.0154,2.2673,53.4679985,-0.74
26-09-2012,1433.319946,1750.599976,89.98000336,16.80999947,55.01628494,74.46598053,20.10360718,63.9646759,0.302151769,48.18774414,48.621418,56.61865616,46.37926865,17.46609116,79.29303741,1.64,1.29000628,77.72799683,1.619433165,0.15,79.88999939,0.26,2.09,1.38,2.41,15.73,0.4263,5.8,-0.014318,1.68,0.79,6.66,8.795,7.06,2.04,2.79,0.3,8.08,0.011,1.7,16.929,15.2577,1.0198,2.28,53.35800171,-0.77
27-09-2012,1447.150024,1777.599976,91.84999847,14.84000015,55.36002731,73.94987488,20.59139633,64.347435,0.304444313,48.18774414,48.62842941,57.75579071,46.52470016,17.44802475,79.25387573,1.66,1.288161755,77.69799805,1.617861271,0.14,79.55000305,0.25,2.11,1.41,2.44,15.7075,0.4273,5.73,-0.009924,1.69,0.79,6.6,8.6575,6.96,2.05,2.83,0.3,8.07,0.01,1.7,16.949,15.2347,1.0269,2.2658,53.50799942,-0.78
28-09-2012,1440.670044,1771.099976,92.19000244,15.72999954,55.14895248,73.84664154,20.16163635,64.98769379,0.30581972,48.22947311,48.55796432,56.50352097,45.96476746,17.23115921,79.43000031,1.65,1.291322351,77.61000061,1.623297572,0.09,79.94000244,0.23,2.11,1.42,2.42,16.01,0.3938,5.72,-0.013759,1.67,0.75,6.58,8.56,7.0125,2.04,2.82,0.3,8.07,0.022,1.7,16.968,15.2154,1.0284,2.2745,53.00799942,-0.77
30-09-2012,1440.670044,1771.099976,92.19000244,15.72999954,55.14895248,73.84664154,20.16163635,64.98769379,0.30581972,48.22947311,48.55796432,56.50352097,45.96476746,17.23115921,79.43000031,1.65,1.291322351,77.61000061,1.623297572,0.09,79.94000244,0.23,2.11,1.42,2.42,16.01,0.3938,5.72,-0.013759,1.67,0.75,6.58,8.56,7.0125,2.04,2.82,0.3,8.07,0.022,2,16.968,15.2154,1.0284,2.2745,53.00799942,-0.77
01-10-2012,1444.48999,1780.5,92.48000336,16.31999969,55.36002731,74.10472107,19.92860985,65.02944946,0.300776273,48.29204941,48.71298599,55.46714401,46.45198059,17.44802475,79.64200592,1.64,1.28090167,77.95899963,1.612487197,0.15,79.81999969,0.25,2.11,1.39,2.42,15.6025,0.4293,5.71,-0.00724,1.71,0.77,6.58,8.785,7.035,2.03,2.81,0.3,8.09,0.01,2,16.995,15.2005,1.0248,2.2658,52.84799957,-0.78
02-10-2012,1445.75,1772.699951,91.88999939,15.71000004,55.3117981,73.35269165,19.98664474,64.83459473,0.30192259,47.83309555,48.5932045,55.30882645,46.59741592,17.15887833,79.66814423,1.64,1.28882587,78.04100037,1.612903237,0.16,79.73999786,0.23,2.12,1.41,2.47,15.305,0.4325,5.72,-0.013017,1.7,0.76,6.58,8.7475,6.925,2.01,2.81,0.3,8.09,0.002,2,17.028,15.1826,1.0353,2.2678,52.39799881,-0.83
03-10-2012,1450.98999,1777.300049,88.13999939,15.43000031,55.29971695,73.44853973,20.29309654,64.78588104,0.298942149,48.09733582,48.621418,55.48154068,46.35744858,17.0594902,79.72053528,1.64,1.291655898,78.21499634,1.613163471,0.16,79.97000122,0.23,2.18,1.41,2.47,15.3175,0.4312,5.68,-0.016101,1.69,0.74,6.55,8.7525,6.8025,2.01,2.82,0.3,7.89,0,2,17.062,15.1497,1.0339,2.2683,52.39799881,-0.83
04-10-2012,1461.400024,1794.099976,91.70999908,14.55000019,55.61330414,74.81987762,20.152565,65.78108215,0.312238783,48.24335861,48.81164932,56.84178162,47.04099274,17.81848335,79.65510559,1.7,1.292323589,78.41500092,1.610046625,0.15,79.34999847,0.23,2.25,1.47,2.56,15.515,0.4348,5.62,-0.011213,1.71,0.75,6.51,8.675,6.71,2.02,2.89,0.3,7.89,0.01,2,17.087,15.1123,1.015,2.2555,52.15299988,-0.86
05-10-2012,1460.930054,1778.599976,89.87999725,14.32999992,55.81232071,75.0484314,19.72310448,65.67668915,0.304902762,48.41721725,49.07942581,55.920578,47.19369888,17.9178772,79.53076172,1.75,1.301744342,78.48400116,1.61864686,0.15,79.33999634,0.27,2.28,1.48,2.57,15.515,0.4379,5.55,-0.005369,1.79,0.8,6.49,8.5175,6.735,2.05,2.96,0.3,7.81,0.008,2,17.089,15.0534,1.0119,2.2474,51.73799896,-0.82
